age,gender,height_cm,weight_kg,target_weight_kg,goal,activity_level,dietary_preference,sleep_hours,stress_score,workout_freq,bmr,tdee,target_calories,target_protein,target_carbs,target_fat
18,female,173.0,82.6,90.5,muscle_gain,sedentary,non_vegetarian,9.0,6,1,1656.2,1987.5,2399.3,171.7,278.3,66.6
22,female,160.9,65.7,65.9,endurance,sedentary,vegan,8.9,10,1,1391.8,1670.2,1830.7,107.7,221.7,57.0
46,male,177.2,40.2,40.2,maintenance,active,non_vegetarian,6.8,1,6,1283.7,2214.5,2237.0,75.2,327.5,69.6
26,female,162.5,59.6,60.8,endurance,moderate,vegan,8.2,7,6,1320.2,2046.4,2300.8,110.6,303.5,71.6
41,female,165.0,59.9,66.8,muscle_gain,moderate,vegan,6.4,8,6,1264.4,1959.8,2307.0,128.6,303.9,64.1
30,male,169.6,86.1,86.1,maintenance,very_active,vegetarian,5.9,2,2,1775.9,3374.3,3420.8,138.4,477.4,106.4
45,male,186.0,68.4,72.5,muscle_gain,moderate,vegetarian,8.2,2,1,1626.8,2521.5,2942.2,153.2,398.5,81.7
20,male,181.6,70.8,70.8,maintenance,very_active,vegetarian,7.7,8,6,1747.5,3320.2,3218.3,116.6,462.8,100.1
32,female,144.3,43.0,39.3,weight_loss,very_active,vegetarian,8.7,2,2,1010.6,1920.2,1412.6,87.8,177.1,39.2
30,male,173.0,55.9,43.4,weight_loss,sedentary,keto,6.3,1,6,1495.4,1794.5,1262.7,78.9,15.8,98.2
33,male,180.7,77.8,77.7,endurance,moderate,non_vegetarian,9.0,10,6,1746.8,2707.6,3008.5,129.1,412.4,93.6
33,male,170.0,74.1,73.9,endurance,moderate,vegetarian,5.8,4,3,1643.4,2547.2,2631.6,129.8,343.8,81.9
28,male,184.9,87.6,91.9,muscle_gain,sedentary,vegetarian,8.1,4,2,1896.5,2275.9,2736.3,197.5,315.6,76.0
26,female,172.4,61.7,61.7,maintenance,very_active,keto,7.3,5,2,1403.4,2666.5,2784.3,174.0,34.8,216.6
29,female,168.0,81.7,81.7,maintenance,moderate,non_vegetarian,7.8,5,3,1560.7,2419.1,2405.1,143.7,289.3,74.8
32,male,186.3,76.1,67.2,weight_loss,sedentary,vegetarian,5.7,7,1,1770.8,2125.0,1560.6,172.8,119.9,43.3
51,female,159.7,65.9,55.8,weight_loss,sedentary,vegan,6.8,10,6,1241.2,1489.5,1200.0,149.9,75.2,33.3
23,male,167.9,81.6,81.6,maintenance,moderate,keto,6.8,8,3,1755.1,2720.5,2574.1,160.9,32.2,200.2
27,female,164.7,60.8,60.8,maintenance,active,vegan,8.1,4,5,1341.1,2313.4,2206.2,107.2,290.0,68.6
45,male,176.8,98.0,89.4,weight_loss,moderate,keto,7.1,7,4,1865.5,2891.6,2372.9,148.3,29.7,184.6
21,female,164.9,61.4,62.4,endurance,light,non_vegetarian,8.8,3,3,1378.6,1895.6,2021.6,105.3,258.6,62.9
44,female,158.6,41.9,45.0,muscle_gain,active,vegan,7.8,3,2,1029.7,1776.2,2210.9,93.7,320.9,61.4
24,male,171.1,53.3,59.0,muscle_gain,sedentary,vegetarian,6.7,1,4,1487.5,1784.9,2246.4,109.0,312.2,62.4
18,female,163.4,75.0,79.6,muscle_gain,moderate,vegan,8.0,7,4,1519.8,2355.7,2740.0,160.9,352.9,76.1
29,male,162.4,66.7,68.5,endurance,sedentary,vegan,6.6,8,5,1541.6,1849.9,2061.4,108.1,263.0,64.1
22,female,164.4,72.2,80.8,muscle_gain,light,keto,7.0,1,3,1478.5,2032.9,2451.7,153.2,30.6,190.7
18,male,193.6,88.7,88.7,maintenance,moderate,keto,7.6,10,2,2012.3,3119.0,3118.9,194.9,39.0,242.6
40,female,179.6,46.7,46.7,maintenance,moderate,non_vegetarian,8.9,2,1,1228.6,1904.3,1891.4,79.9,260.7,58.8
18,female,164.3,68.4,68.4,maintenance,active,non_vegetarian,6.6,4,3,1460.0,2518.5,2515.6,113.7,339.0,78.3
23,female,148.7,68.5,68.5,maintenance,very_active,vegan,6.7,4,2,1337.9,2542.0,2653.0,121.5,356.1,82.5
24,female,166.1,45.2,53.9,muscle_gain,very_active,non_vegetarian,7.5,1,3,1208.8,2296.8,2683.1,93.8,409.4,74.5
26,male,169.9,67.4,65.7,endurance,light,vegan,7.6,5,1,1610.4,2214.3,2385.8,117.8,311.7,74.2
33,female,153.8,59.2,60.0,endurance,light,vegan,8.2,8,2,1227.7,1688.1,1885.7,101.2,238.2,58.7
19,male,190.4,66.1,53.2,weight_loss,moderate,vegan,6.0,5,3,1760.3,2728.5,2183.8,141.8,267.6,60.7
20,female,175.6,70.6,70.6,maintenance,very_active,non_vegetarian,7.8,10,5,1542.8,2931.3,2848.9,130.4,382.5,88.6
41,male,177.6,81.6,81.6,maintenance,sedentary,non_vegetarian,7.3,4,4,1726.1,2071.3,2049.9,143.4,225.5,63.8
22,female,165.4,57.5,52.0,weight_loss,moderate,vegan,5.6,7,1,1337.1,2072.5,1658.2,120.1,190.7,46.1
18,female,173.8,62.7,63.2,endurance,light,keto,7.4,10,4,1461.6,2009.7,2229.5,139.3,27.9,173.4
38,female,158.6,74.4,68.1,weight_loss,moderate,keto,8.0,8,3,1383.9,2145.0,1511.4,94.5,18.9,117.6
22,male,168.6,60.5,64.4,muscle_gain,moderate,vegetarian,7.4,6,2,1553.3,2407.6,2739.8,136.7,377.0,76.1
33,female,167.9,66.9,67.4,endurance,very_active,vegetarian,6.9,6,5,1392.4,2645.6,2788.7,120.0,381.9,86.8
33,male,177.0,91.1,91.1,maintenance,moderate,vegetarian,5.7,3,4,1857.3,2878.8,2945.9,169.9,360.2,91.7
30,male,168.8,68.9,64.7,weight_loss,light,non_vegetarian,8.0,2,3,1598.7,2198.2,1670.2,141.2,172.0,46.4
26,female,164.9,72.6,72.6,maintenance,sedentary,keto,6.7,2,4,1465.3,1758.4,1755.7,109.7,21.9,136.6
30,female,164.0,57.8,47.1,weight_loss,very_active,keto,6.9,3,5,1292.1,2455.0,1900.7,118.8,23.8,147.8
18,male,170.4,84.6,88.4,muscle_gain,active,non_vegetarian,6.4,4,1,1826.5,3150.7,3426.9,192.3,450.2,95.2
27,male,179.7,85.3,81.8,weight_loss,light,keto,6.3,4,2,1846.2,2538.5,1972.5,123.3,24.7,153.4
39,male,185.0,62.2,62.2,maintenance,moderate,keto,8.1,7,1,1588.2,2461.7,2400.9,150.1,30.0,186.7
41,female,162.0,40.0,40.2,endurance,sedentary,keto,5.6,10,1,1020.0,1223.9,1364.2,85.3,17.1,106.1
27,male,166.7,72.2,75.3,muscle_gain,very_active,keto,8.0,10,3,1634.0,3104.5,3457.9,216.1,43.2,268.9
44,male,173.7,93.0,93.1,endurance,light,non_vegetarian,8.1,5,3,1800.6,2475.9,2790.6,174.3,328.0,86.8
44,female,165.0,40.4,41.4,endurance,light,non_vegetarian,6.2,5,4,1054.6,1450.1,1672.9,67.7,233.5,52.0
40,male,175.4,102.4,102.4,maintenance,active,vegetarian,8.9,9,4,1925.2,3320.9,3406.6,177.5,435.6,106.0
35,male,184.7,82.7,88.4,muscle_gain,sedentary,vegetarian,8.8,4,2,1811.0,2173.2,2334.5,168.0,269.8,64.8
25,female,171.4,54.3,59.8,muscle_gain,very_active,vegan,7.7,10,3,1328.2,2523.6,2854.3,109.5,425.7,79.3
19,male,190.3,101.5,95.9,weight_loss,moderate,vegetarian,6.7,8,6,2114.6,3277.6,2704.0,208.5,298.5,75.1
31,female,158.2,71.4,71.4,maintenance,active,keto,7.6,3,4,1386.8,2392.2,2428.8,151.8,30.4,188.9
38,female,165.3,99.2,99.2,maintenance,light,vegetarian,8.6,1,5,1674.5,2302.5,2231.5,177.1,224.6,69.4
18,male,172.9,56.0,49.4,weight_loss,moderate,vegetarian,7.5,3,1,1555.8,2411.5,1825.9,118.4,224.0,50.7
19,male,168.6,64.6,64.6,maintenance,light,non_vegetarian,8.1,6,1,1610.2,2214.1,2248.5,122.2,282.4,70.0
24,female,161.7,74.7,75.8,endurance,sedentary,vegan,6.6,5,4,1477.2,1772.6,1927.3,139.7,207.1,60.0
27,male,178.9,50.8,45.7,weight_loss,sedentary,keto,5.9,4,4,1496.5,1795.8,1203.1,75.2,15.0,93.6
33,female,166.4,88.8,88.8,maintenance,sedentary,keto,5.7,3,2,1602.0,1922.4,1931.5,120.7,24.1,150.2
38,male,174.4,82.2,80.3,endurance,active,vegetarian,7.1,3,1,1726.8,2978.8,3337.8,142.2,458.7,103.8
18,male,179.3,107.9,96.3,weight_loss,moderate,vegan,6.4,5,2,2114.7,3277.7,2801.2,222.4,302.9,77.8
46,male,171.0,77.6,79.1,endurance,sedentary,vegetarian,7.0,8,2,1619.1,1942.9,2145.0,143.6,242.6,66.7
18,male,166.7,62.6,62.6,maintenance,moderate,vegetarian,7.1,8,5,1583.0,2453.7,2514.2,111.4,341.2,78.2
38,male,178.6,89.5,89.5,maintenance,moderate,non_vegetarian,7.7,7,2,1826.6,2831.2,2817.3,151.8,355.4,87.6
42,female,163.1,64.7,64.7,maintenance,active,vegan,6.0,8,6,1295.1,2234.0,2216.2,118.4,280.6,68.9
36,female,160.1,75.7,75.7,maintenance,active,vegetarian,8.6,6,3,1416.5,2443.5,2360.5,134.8,290.2,73.4
19,female,167.8,62.9,64.5,endurance,very_active,non_vegetarian,8.7,3,5,1422.2,2702.2,2862.7,107.1,408.1,89.1
38,female,158.7,61.6,71.4,muscle_gain,very_active,non_vegetarian,8.4,7,1,1257.2,2388.6,2853.6,137.8,397.2,79.3
45,female,174.0,60.6,51.4,weight_loss,very_active,vegetarian,6.4,9,6,1307.7,2484.6,2057.9,131.7,254.1,57.2
20,male,168.7,45.1,48.9,muscle_gain,moderate,keto,8.1,6,5,1410.6,2186.4,2663.7,166.5,33.3,207.2
21,female,162.1,53.1,54.1,endurance,light,vegan,9.0,4,6,1278.0,1757.2,1998.0,95.9,263.6,62.2
26,female,153.9,69.3,78.6,muscle_gain,light,vegetarian,8.3,8,2,1363.7,1875.0,2129.3,158.8,240.6,59.1
21,male,159.1,58.1,58.1,maintenance,light,keto,6.6,4,5,1475.3,2028.5,2039.4,127.5,25.5,158.6
18,male,164.2,78.0,81.2,muscle_gain,sedentary,vegetarian,6.1,2,1,1720.6,2064.7,2375.4,158.8,286.6,66.0
49,female,175.8,53.6,55.4,endurance,sedentary,keto,7.8,1,6,1228.8,1474.6,1702.6,106.4,21.3,132.4
37,female,158.8,46.1,46.1,maintenance,active,vegan,7.0,10,4,1107.1,1909.8,1909.1,76.6,267.0,59.4
28,male,172.5,84.2,83.5,endurance,sedentary,keto,5.6,8,4,1785.1,2142.2,2289.4,143.1,28.6,178.1
18,male,176.9,83.4,85.2,endurance,very_active,vegan,9.0,7,1,1854.5,3523.5,3592.1,150.6,495.9,111.8
39,female,150.6,57.1,47.6,weight_loss,active,vegan,8.0,2,4,1155.9,1994.0,1482.4,115.6,162.3,41.2
23,female,159.0,86.5,86.5,maintenance,light,keto,5.6,5,5,1582.6,2176.0,2120.5,132.5,26.5,164.9
54,female,166.1,65.1,68.8,muscle_gain,very_active,keto,7.9,10,6,1257.9,2390.0,2779.2,173.7,34.7,216.2
55,male,168.1,62.3,62.2,endurance,sedentary,non_vegetarian,6.9,9,6,1403.5,1684.2,1841.5,112.7,218.8,57.3
30,male,162.2,78.3,78.3,maintenance,very_active,vegetarian,7.2,8,3,1651.8,3138.5,3297.9,141.7,451.9,102.6
31,male,173.7,69.3,61.2,weight_loss,moderate,vegan,8.9,2,2,1628.8,2524.7,2079.3,152.9,236.9,57.8
21,female,175.9,87.2,86.7,endurance,light,vegetarian,7.8,3,4,1705.5,2345.1,2564.7,159.0,302.6,79.8
29,male,184.2,93.3,93.3,maintenance,light,non_vegetarian,7.9,8,2,1944.8,2674.1,2609.4,158.8,310.9,81.2
24,female,153.7,68.9,64.2,weight_loss,sedentary,non_vegetarian,8.8,10,1,1369.0,1642.8,1200.0,153.1,72.0,33.3
18,female,159.8,47.8,45.9,endurance,moderate,keto,7.3,6,6,1226.2,1900.6,2043.9,127.7,25.5,159.0
35,male,170.1,73.8,72.9,endurance,active,vegetarian,7.0,2,1,1631.2,2813.8,2866.7,130.4,385.6,89.2
31,female,162.7,55.3,55.3,maintenance,active,keto,7.3,4,2,1253.3,2162.0,2149.7,134.4,26.9,167.2
31,male,169.5,57.3,47.5,weight_loss,light,vegetarian,7.1,9,3,1482.6,2038.5,1621.9,126.0,178.0,45.1
23,female,162.3,76.1,76.4,endurance,sedentary,non_vegetarian,5.6,4,2,1499.8,1799.8,2211.5,124.4,273.7,68.8
18,female,166.1,55.5,61.1,muscle_gain,active,vegetarian,5.5,9,6,1342.5,2315.9,2622.8,119.5,372.2,72.9
22,female,155.1,63.5,56.7,weight_loss,moderate,non_vegetarian,7.2,4,2,1333.5,2067.0,1497.7,131.6,149.2,41.6
39,female,163.4,69.1,67.5,endurance,active,non_vegetarian,7.7,9,1,1355.8,2338.8,2503.3,118.6,332.0,77.9
26,male,178.3,61.7,70.7,muscle_gain,very_active,non_vegetarian,7.3,2,5,1606.4,3052.2,3365.6,124.7,506.3,93.5
21,male,168.9,48.5,58.1,muscle_gain,active,vegan,6.9,7,1,1440.1,2484.2,2948.0,109.0,443.7,81.9
23,female,171.1,76.8,77.5,endurance,sedentary,non_vegetarian,6.9,10,2,1561.9,1874.3,1994.3,144.3,214.8,62.0
19,male,196.5,102.5,103.1,endurance,very_active,keto,8.1,3,2,2163.2,4110.0,4305.9,269.1,53.8,334.9
32,female,158.6,69.2,69.6,endurance,sedentary,keto,7.0,9,1,1362.0,1634.4,1795.0,112.2,22.4,139.6
18,male,165.4,78.3,70.6,weight_loss,moderate,vegan,8.3,6,3,1731.9,2684.4,2110.3,167.5,228.2,58.6
29,female,155.5,54.6,54.6,maintenance,active,keto,6.9,10,6,1211.9,2090.4,2143.9,134.0,26.8,166.7
32,male,175.9,90.3,91.1,endurance,moderate,vegetarian,7.4,10,6,1847.6,2863.7,3107.9,170.9,388.5,96.7
44,male,172.3,72.0,72.0,maintenance,moderate,vegan,7.6,4,3,1581.9,2451.9,2356.2,134.1,290.0,73.3
25,female,169.8,79.6,85.0,muscle_gain,very_active,non_vegetarian,8.4,9,6,1571.0,2984.8,3430.9,166.5,476.8,95.3
18,female,170.6,41.9,41.9,maintenance,moderate,keto,7.8,4,5,1234.5,1913.5,1965.1,122.8,24.6,152.8
26,male,181.6,59.3,59.3,maintenance,light,vegan,7.4,4,4,1603.6,2204.9,2282.4,107.6,303.2,71.0
18,male,170.7,64.0,58.5,weight_loss,moderate,non_vegetarian,8.4,3,6,1621.8,2513.9,1907.9,143.2,214.5,53.0
30,female,175.6,96.0,96.0,maintenance,light,keto,7.2,5,5,1746.8,2401.8,2408.8,150.6,30.1,187.4
41,female,164.6,70.0,70.0,maintenance,light,vegan,6.4,7,5,1362.8,1873.8,1854.6,124.7,209.1,57.7
31,female,166.8,57.1,44.4,weight_loss,sedentary,non_vegetarian,7.2,9,5,1296.8,1556.2,1200.0,118.6,106.5,33.3
29,female,168.8,51.2,49.4,endurance,light,vegan,8.9,10,1,1261.0,1733.8,1930.9,88.5,259.0,60.1
49,female,171.1,80.2,78.7,endurance,active,vegan,6.8,1,1,1465.6,2528.1,2730.1,132.7,358.8,84.9
33,male,184.0,99.8,99.8,maintenance,sedentary,vegan,5.8,7,2,1988.5,2386.3,2246.5,163.5,240.8,69.9
18,male,186.5,74.1,67.0,weight_loss,sedentary,vegetarian,6.5,7,2,1821.7,2186.0,1652.1,162.1,147.6,45.9
18,male,171.6,58.4,67.9,muscle_gain,very_active,vegan,6.3,1,5,1570.9,2984.7,3543.9,123.0,541.6,98.4
29,female,162.6,71.1,75.5,muscle_gain,light,keto,7.7,3,1,1420.8,1953.6,2370.1,148.1,29.6,184.3
39,female,170.5,56.4,55.4,endurance,sedentary,vegetarian,6.3,10,2,1274.0,1528.8,1713.4,97.1,211.3,53.3
37,male,171.8,77.9,80.9,muscle_gain,moderate,vegetarian,7.0,10,4,1672.9,2593.0,2978.2,171.5,387.0,82.7
37,female,150.6,72.6,81.5,muscle_gain,light,vegetarian,7.1,3,6,1320.7,1816.0,2150.8,154.1,249.3,59.7
37,female,168.4,83.3,82.1,endurance,sedentary,vegan,7.0,9,3,1539.7,1847.6,2130.8,150.1,233.4,66.3
43,female,173.1,67.5,54.4,weight_loss,active,keto,7.6,6,2,1380.9,2382.0,1883.8,117.7,23.5,146.5
38,male,181.9,73.7,72.5,endurance,light,keto,6.6,7,3,1688.3,2321.5,2552.1,159.5,31.9,198.5
29,male,169.2,96.1,96.1,maintenance,light,keto,7.6,8,1,1878.0,2582.2,2586.5,161.7,32.3,201.2
50,male,163.0,70.2,62.5,weight_loss,active,vegetarian,6.8,8,4,1475.8,2545.7,2047.7,147.7,236.2,56.9
41,female,165.8,67.7,66.7,endurance,sedentary,keto,6.3,6,3,1347.5,1617.0,1755.5,109.7,21.9,136.5
18,female,165.3,47.6,56.6,muscle_gain,light,non_vegetarian,7.6,4,1,1258.2,1730.0,2046.8,104.4,279.3,56.9
35,female,156.1,83.3,83.3,maintenance,sedentary,non_vegetarian,8.7,2,5,1472.4,1766.9,1831.8,135.5,194.2,57.0
18,male,168.5,46.0,46.0,maintenance,sedentary,vegan,6.5,7,3,1428.4,1714.0,1673.8,79.9,221.3,52.1
37,male,172.7,84.5,88.7,muscle_gain,active,vegan,8.6,10,1,1743.8,3008.1,3204.7,170.7,430.2,89.0
37,male,171.6,78.2,78.2,maintenance,very_active,keto,8.8,3,2,1673.9,3180.5,3171.6,198.2,39.6,246.7
18,male,166.8,91.5,95.0,muscle_gain,very_active,vegetarian,8.4,3,5,1872.8,3558.4,3955.2,185.8,555.7,109.9
40,male,178.6,80.0,80.9,endurance,very_active,vegan,8.8,4,1,1721.3,3270.4,3290.7,131.7,460.6,102.4
27,female,162.8,87.4,93.9,muscle_gain,moderate,vegetarian,6.9,3,1,1595.9,2473.7,2881.9,198.3,341.9,80.1
45,female,167.2,55.5,64.5,muscle_gain,light,non_vegetarian,7.5,5,4,1213.5,1668.6,2025.7,124.9,254.8,56.3
32,male,168.5,72.6,73.5,endurance,light,vegetarian,7.6,1,1,1624.2,2233.3,2418.3,119.7,315.7,75.2
46,female,148.4,78.5,84.7,muscle_gain,sedentary,vegan,7.9,7,5,1321.4,1585.7,1881.3,175.8,176.8,52.3
18,female,171.3,72.8,73.9,endurance,very_active,vegan,8.4,7,3,1547.2,2939.7,3257.8,129.1,457.2,101.4
38,female,177.4,70.7,74.6,muscle_gain,very_active,keto,5.6,2,5,1464.9,2783.3,3118.6,194.9,39.0,242.6
33,female,171.7,54.6,54.6,maintenance,sedentary,keto,6.8,5,3,1293.6,1552.4,1522.0,95.1,19.0,118.4
26,male,159.2,79.9,79.9,maintenance,active,non_vegetarian,6.3,3,4,1669.1,2879.2,2716.3,145.8,343.2,84.5
30,male,182.9,71.3,71.3,maintenance,active,non_vegetarian,8.7,8,3,1711.5,2952.3,3100.9,117.1,441.0,96.5
18,female,171.3,72.1,71.6,endurance,active,keto,6.2,3,4,1540.9,2658.0,2710.9,169.4,33.9,210.8
57,male,175.5,65.7,70.8,muscle_gain,light,vegetarian,7.1,7,6,1474.0,2026.7,2276.4,132.4,294.5,63.2
27,female,162.1,65.2,57.9,weight_loss,very_active,vegan,7.2,8,1,1369.5,2602.0,2083.3,140.4,250.2,57.9
36,female,160.3,40.8,40.8,maintenance,light,vegan,6.1,2,2,1068.6,1469.3,1462.7,76.6,186.7,45.5
18,female,165.5,52.2,41.6,weight_loss,sedentary,non_vegetarian,7.1,6,5,1305.7,1566.9,1200.0,110.2,114.9,33.3
43,female,156.4,76.7,76.7,maintenance,very_active,vegan,5.7,9,5,1368.6,2600.3,2566.5,129.3,332.8,79.8
47,male,173.1,66.2,67.3,endurance,active,keto,5.6,9,6,1514.1,2611.8,2869.7,179.4,35.9,223.2
25,male,169.3,71.3,78.9,muscle_gain,active,vegan,8.0,5,2,1651.0,2848.0,3193.7,152.0,446.8,88.7
43,male,160.5,78.3,83.2,muscle_gain,sedentary,keto,6.3,1,3,1576.5,1891.8,2283.9,142.7,28.5,177.6
31,male,186.5,77.0,84.0,muscle_gain,light,keto,7.0,3,4,1785.1,2454.5,2789.0,174.3,34.9,216.9
35,female,163.7,59.3,63.4,muscle_gain,sedentary,vegetarian,8.0,2,2,1280.2,1536.3,1915.5,119.3,239.9,53.2
23,female,158.7,57.7,61.3,muscle_gain,active,vegetarian,8.6,10,6,1292.7,2229.8,2684.5,123.4,379.9,74.6
18,female,165.8,64.4,64.9,endurance,moderate,vegan,6.0,10,5,1429.2,2215.2,2293.4,109.3,303.4,71.4
33,female,166.3,71.1,77.1,muscle_gain,light,vegetarian,8.8,5,4,1424.3,1958.4,2124.8,148.0,250.5,59.0
43,female,157.8,72.2,59.6,weight_loss,very_active,vegan,8.4,9,2,1332.9,2532.4,2077.6,150.0,239.6,57.7
21,male,181.3,72.6,82.1,muscle_gain,active,non_vegetarian,7.3,7,6,1759.1,3034.4,3174.1,160.4,434.7,88.2
41,female,157.6,53.7,52.9,endurance,very_active,vegan,7.7,2,3,1156.3,2197.0,2368.0,89.8,336.4,73.7
32,male,175.5,85.7,84.3,endurance,active,keto,7.2,1,3,1798.9,3103.0,3170.3,198.1,39.6,246.6
22,female,162.2,86.8,78.0,weight_loss,moderate,non_vegetarian,8.7,7,5,1610.4,2496.2,1989.3,199.6,173.3,55.3
40,male,176.3,71.2,70.3,endurance,active,non_vegetarian,6.1,3,5,1619.2,2793.1,2971.0,127.0,407.9,92.4
28,female,167.2,80.5,78.8,endurance,sedentary,vegetarian,5.5,9,4,1549.1,1858.9,2081.2,148.0,226.7,64.7
41,female,156.2,59.0,56.0,weight_loss,light,vegetarian,6.0,6,6,1200.8,1651.1,1200.0,121.1,104.0,33.3
33,female,160.5,72.8,59.1,weight_loss,sedentary,non_vegetarian,5.6,10,1,1404.6,1685.5,1200.0,152.8,72.3,33.3
30,male,181.5,49.1,35.3,weight_loss,light,non_vegetarian,7.2,5,5,1480.2,2035.3,1633.0,110.3,195.8,45.4
27,female,148.8,65.9,61.2,weight_loss,very_active,vegan,8.5,3,6,1293.1,2456.9,1958.9,140.9,226.4,54.4
29,male,183.9,88.5,89.3,endurance,very_active,non_vegetarian,8.5,3,6,1894.2,3599.0,3832.9,142.5,547.5,119.2
34,female,162.3,85.3,84.5,endurance,moderate,vegan,6.9,4,3,1536.2,2381.2,2466.6,154.5,289.6,76.7
31,female,163.5,73.8,77.8,muscle_gain,light,keto,6.0,2,1,1443.2,1984.4,2275.3,142.2,28.4,177.0
18,male,177.3,81.9,85.8,muscle_gain,sedentary,keto,8.0,5,3,1842.2,2210.7,2675.1,167.2,33.4,208.1
18,female,171.1,92.4,98.3,muscle_gain,active,keto,8.8,9,6,1742.4,3005.6,3317.5,207.3,41.5,258.0
18,female,160.2,64.2,69.7,muscle_gain,active,vegetarian,6.7,1,1,1391.6,2400.6,2797.1,135.9,388.5,77.7
24,female,173.9,50.6,50.5,endurance,light,keto,8.9,6,4,1312.0,1804.1,1899.5,118.7,23.7,147.7
41,male,157.8,75.1,75.1,maintenance,active,vegan,8.1,3,1,1537.7,2652.5,2900.6,141.7,380.5,90.2
29,male,167.0,77.2,77.2,maintenance,active,vegetarian,9.0,3,1,1675.9,2891.0,2886.6,134.8,384.8,89.8
31,male,181.3,63.5,73.2,muscle_gain,very_active,keto,8.7,3,4,1617.6,3073.5,3596.8,224.8,45.0,279.8
32,male,181.8,69.2,56.6,weight_loss,moderate,vegan,5.5,8,5,1673.4,2593.8,2174.6,146.1,261.6,60.4
27,male,178.2,64.9,72.7,muscle_gain,light,vegan,8.1,5,5,1633.2,2245.7,2518.1,146.5,325.8,69.9
36,female,159.9,53.8,60.0,muscle_gain,active,vegetarian,7.4,9,4,1195.9,2062.9,2366.3,119.2,324.6,65.7
36,male,171.0,76.4,76.4,maintenance,moderate,vegetarian,7.7,2,4,1657.1,2568.5,2569.6,131.6,331.0,79.9
18,female,152.7,68.0,69.7,endurance,very_active,non_vegetarian,6.3,5,3,1383.7,2629.1,2766.6,125.8,372.1,86.1
40,male,183.7,88.1,93.9,muscle_gain,very_active,vegan,6.3,4,4,1834.0,3484.6,4044.0,176.3,582.0,112.3
29,male,181.2,69.8,68.0,endurance,sedentary,keto,5.8,5,5,1690.6,2028.8,2392.7,149.5,29.9,186.1
49,female,163.1,68.6,56.4,weight_loss,very_active,vegan,7.2,10,2,1299.7,2469.4,2049.7,150.9,233.5,56.9
28,female,158.4,74.5,64.8,weight_loss,light,keto,6.7,9,6,1433.9,1971.6,1475.1,92.2,18.4,114.7
31,male,169.3,54.0,47.1,weight_loss,active,vegetarian,7.2,2,2,1447.8,2497.5,2011.6,112.0,265.1,55.9
39,female,161.4,81.2,87.1,muscle_gain,moderate,vegan,6.2,3,3,1465.2,2271.1,2565.8,184.5,296.5,71.3
19,male,175.5,76.8,76.8,maintenance,moderate,vegetarian,6.0,2,1,1775.1,2751.4,2814.9,124.6,382.0,87.6
22,male,186.9,105.5,101.1,weight_loss,moderate,non_vegetarian,5.9,9,4,2118.8,3284.1,2780.8,225.3,296.2,77.2
42,male,167.5,93.1,94.2,endurance,very_active,vegan,5.8,3,4,1772.7,3368.1,3680.2,158.9,503.5,114.5
38,male,175.9,40.0,40.0,maintenance,sedentary,vegetarian,6.1,6,2,1280.6,1536.8,1507.2,75.9,195.4,46.9
23,male,168.2,79.7,79.1,endurance,moderate,vegetarian,8.1,2,5,1738.2,2694.2,2857.8,136.8,377.6,88.9
21,female,155.6,55.4,62.7,muscle_gain,light,non_vegetarian,7.6,2,6,1260.6,1733.3,2153.4,118.8,285.0,59.8
23,male,171.9,71.6,71.1,endurance,very_active,keto,7.7,4,1,1680.3,3192.6,3427.1,214.2,42.8,266.6
34,male,151.6,92.3,92.6,endurance,light,vegetarian,7.8,6,6,1705.8,2345.5,2655.2,148.2,329.7,82.6
19,female,156.2,58.6,60.0,endurance,sedentary,vegan,8.5,10,5,1306.2,1567.4,1727.3,95.3,215.7,53.7
32,male,160.4,62.3,69.2,muscle_gain,active,keto,7.4,6,1,1471.2,2537.8,3021.1,188.8,37.8,235.0
20,male,185.9,83.0,83.0,maintenance,light,vegan,7.0,1,1,1896.9,2608.3,2466.7,146.2,297.9,76.7
36,male,175.1,71.6,71.6,maintenance,light,vegan,9.0,5,3,1635.4,2248.6,2265.1,132.1,275.5,70.5
34,female,168.0,78.1,74.2,weight_loss,very_active,vegan,6.5,1,1,1500.1,2850.2,2379.0,163.4,282.6,66.1
18,female,159.7,99.3,99.3,maintenance,light,vegetarian,8.8,10,5,1740.2,2392.8,2444.8,184.8,255.2,76.1
53,male,187.2,81.4,81.4,maintenance,sedentary,vegetarian,8.2,6,1,1723.6,2068.3,2087.1,154.0,221.7,64.9
29,male,162.1,78.3,82.9,muscle_gain,very_active,vegetarian,8.4,9,5,1655.6,3145.7,3622.7,163.1,516.2,100.6
24,male,179.3,89.9,89.9,maintenance,very_active,vegan,6.9,1,3,1904.8,3619.2,3520.4,146.5,487.2,109.5
25,female,155.9,54.1,42.2,weight_loss,moderate,vegan,5.8,10,1,1229.6,1905.8,1351.5,110.4,143.1,37.5
20,male,187.4,65.2,66.4,endurance,sedentary,keto,6.9,2,3,1727.8,2073.4,2282.0,142.6,28.5,177.5
24,male,185.4,96.4,100.6,muscle_gain,sedentary,vegan,7.5,2,6,2007.5,2409.0,2830.5,211.6,319.2,78.6
33,male,174.2,61.3,60.0,endurance,light,non_vegetarian,8.5,9,2,1541.6,2119.7,2454.9,115.7,326.1,76.4
22,female,167.6,76.7,66.8,weight_loss,very_active,vegan,8.4,8,5,1543.9,2933.5,2392.9,170.2,278.4,66.5
